dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,comparison,is_significant
custom_scm_noise1e-2,20,0.7153639766186317,0.5066138451516311,0.9480016231536864,4.944734111085703e-14,1.9778936444342813e-13,vanilla_original_vs_topological,True
custom_scm_noise1e-2,50,0.7497344558655898,0.5958975499093215,0.927619809430806,1.0104199612316772e-16,5.052099806158385e-16,vanilla_original_vs_topological,True
custom_scm_noise1e-2,100,0.4478478377282303,0.2997844219207763,0.6137897913872878,1.4494881762402344e-11,5.7979527049609377e-11,vanilla_original_vs_topological,True
custom_scm_noise1e-2,200,0.0227103233337402,-0.0552501678466797,0.1055390834808349,0.5224792307772006,0.6346210157258283,vanilla_original_vs_topological,False
custom_scm_noise1e-2,500,0.0551555156707763,-0.0089933872222899,0.1216777508675734,0.041457350458652,0.1243720513759562,vanilla_original_vs_topological,False
custom_scm_noise1e-2,1000,0.0120328664779662,-0.049710398393901,0.073415165621074,0.6084337865773708,1.0,vanilla_original_vs_topological,False
simglucose,20,31.289304025955342,13.586593627929688,51.67420196533203,0.0007435485144769,0.0007435485144769,vanilla_original_vs_topological,True
simglucose,50,14.945569284744412,-8.091221841126071,43.174700276031786,0.1833102218003396,0.1833102218003396,vanilla_original_vs_topological,False
simglucose,100,23.232968791351027,3.6924185594174337,44.12289145782528,0.0208574862603717,0.0208574862603717,vanilla_original_vs_topological,True
simglucose,200,34.44551347892747,25.33526611328125,44.321044921875,2.6806833296131677e-10,2.6806833296131677e-10,vanilla_original_vs_topological,True
simglucose,500,24.29961416725115,17.10759975112944,32.10468575164737,5.311468043336473e-10,5.311468043336473e-10,vanilla_original_vs_topological,True
simglucose,1000,9.060518972091526,0.81170654296875,16.37322998046875,0.0344666316769785,0.0344666316769785,vanilla_original_vs_topological,True
custom_scm_noise1e-2,20,1.1423070376336255,0.8287138938903809,1.507339466655191,2.9260416298520113e-16,1.7556249779112068e-15,cross_dag_topological_vs_vanilla_original,True
custom_scm_noise1e-2,50,0.9124940606564124,0.7010329907357377,1.1555765812813918,1.960659347540536e-17,1.1763956085243215e-16,cross_dag_topological_vs_vanilla_original,True
custom_scm_noise1e-2,100,0.5656395472913505,0.3872384916185698,0.7849299907684326,6.118237096853961e-16,3.6709422581123766e-15,cross_dag_topological_vs_vanilla_original,True
custom_scm_noise1e-2,200,0.2363537549972534,0.1433663368225098,0.3357311432778518,1.3754339280391944e-09,8.252603568235168e-09,cross_dag_topological_vs_vanilla_original,True
custom_scm_noise1e-2,500,0.1402209373920997,0.076503038406372,0.2041742801666261,1.795258858932317e-07,8.976294294661586e-07,cross_dag_topological_vs_vanilla_original,True
custom_scm_noise1e-2,1000,0.0489997294932763,-0.0019513314187209,0.1035170555114745,0.0116116930259832,0.0696701581558996,cross_dag_topological_vs_vanilla_original,False
