X0,X1,X2,X3
-0.054818023,-0.274126,-3.8062822e-06,0.0
-0.10903715,-0.5451649,2.430396e-06,0.0
0.875053,4.3753495,9.015522e-06,0.0
0.7916285,3.9580798,-6.797713e-06,0.0
-1.7350594,-8.675314,-1.67372e-06,0.0
-0.58097047,-2.9047308,1.1169594e-05,0.0
-1.1439985,-5.720022,-1.6571723e-06,0.0
-0.410772,-2.0538552,2.4324415e-06,0.0
-1.655714,-8.278579,-1.4907789e-06,0.0
0.4773773,2.3869722,6.9583016e-06,0.0
0.7376753,3.6882846,-1.0887574e-05,0.0
1.0445107,5.222659,1.1576725e-05,0.0
-2.3356662,-11.678496,-1.7591361e-05,0.0
-0.732373,-3.6616557,1.9525614e-05,0.0
-0.7117694,-3.5587406,1.10477495e-05,0.0
-0.010476911,-0.052325357,5.08518e-06,0.0
-0.37878627,-1.8937799,1.2569423e-05,0.0
-1.9951339,-9.975586,7.6190668e-06,0.0
-0.8342317,-4.171256,-1.0487295e-05,0.0
1.4367331,7.1836877,1.5618949e-06,0.0
0.5333337,2.6667657,9.445812e-06,0.0
-1.4976059,-7.4881186,-8.818735e-06,0.0
0.73408604,3.6702342,-2.0210293e-05,0.0
-0.56439704,-2.8220754,-9.420832e-06,0.0
0.07239694,0.3620301,5.094747e-06,0.0
0.9982433,4.991208,-6.065977e-07,0.0
-1.5185596,-7.5927777,1.6913308e-06,0.0
1.1749718,5.874706,-1.807554e-05,0.0
-1.0280852,-5.1404934,-5.2486116e-06,0.0
1.8020122,9.009947,-1.2246725e-05,0.0
-0.3606065,-1.8028934,1.30480985e-05,0.0
0.56376183,2.8188508,4.5969073e-06,0.0
0.35099742,1.7549404,-4.584872e-06,0.0
-0.3928051,-1.9639431,8.343967e-06,0.0
-1.9948719,-9.974157,2.1403077e-05,0.0
1.0042607,5.02115,-1.4603572e-05,0.0
0.97314197,4.8656735,-4.4488975e-06,0.0
-0.6809537,-3.404631,1.1030819e-05,0.0
-0.6208712,-3.1044762,-1.1451374e-05,0.0
2.6142542,13.071431,1.6392725e-05,0.0
0.092298836,0.4616279,1.0814143e-05,0.0
1.2504396,6.2520237,-1.930602e-05,0.0
-0.3609523,-1.8047719,-4.2341964e-07,0.0
0.115765445,0.5788751,5.1016245e-06,0.0
0.20945889,1.0473305,3.8426283e-06,0.0
1.4869987,7.4350104,1.0463892e-06,0.0
-0.8805552,-4.402786,-2.5425464e-07,0.0
1.8050107,9.024853,-1.9686946e-05,0.0
1.0235766,5.1178718,-1.3056776e-06,0.0
1.1806785,5.9033947,-6.4909756e-07,0.0
-2.0663116,-10.331551,3.310868e-07,0.0
0.14486697,0.7242959,-2.653227e-06,0.0
1.3915551,6.957844,5.9707704e-06,0.0
0.20945193,1.0471002,-1.4696078e-05,0.0
-0.59549636,-2.9773705,9.185857e-06,0.0
0.6287921,3.1439128,-4.91561e-06,0.0
-1.5061612,-7.53078,3.997519e-06,0.0
0.9453662,4.727017,1.739951e-05,0.0
1.3190373,6.5951705,5.7976325e-07,0.0
1.0696764,5.3485007,1.2581958e-05,0.0
-1.6394184,-8.197182,-9.813735e-06,0.0
3.1283278,15.641665,3.1620032e-06,0.0
1.2584924,6.2924175,-5.527984e-06,0.0
-0.37599862,-1.879985,2.7325261e-06,0.0
1.4884797,7.442458,5.6290473e-06,0.0
0.34450123,1.7223938,-1.0711527e-05,0.0
-0.29955077,-1.4976869,6.133834e-06,0.0
-0.0905413,-0.45251548,1.8762257e-05,0.0
1.6256825,8.128448,5.097825e-06,0.0
0.5724284,2.862031,-1.11857535e-05,0.0
-0.88696444,-4.434877,-2.7726237e-06,0.0
-1.6638438,-8.319236,-5.29307e-07,0.0
-2.8947275,-14.473724,-7.927069e-06,0.0
-0.4108783,-2.0544784,-7.87808e-06,0.0
-0.12176224,-0.6089578,-1.2928439e-05,0.0
-0.5987643,-2.993856,-4.59573e-06,0.0
-0.25103503,-1.2551597,1.2647399e-06,0.0
-0.23333575,-1.1669611,-2.7583317e-05,0.0
-0.2506399,-1.2529758,2.2773025e-05,0.0
-0.34419984,-1.7211802,-1.7034923e-05,0.0
-0.05239142,-0.2618185,1.3313181e-05,0.0
0.024907544,0.1245409,-1.586036e-07,0.0
-0.17805986,-0.89031667,-6.722826e-07,0.0
0.5329549,2.6649122,1.2973791e-05,0.0
0.14225666,0.7114037,1.1165168e-05,0.0
1.2188178,6.094012,-8.065311e-06,0.0
1.4988337,7.4941998,2.3936195e-06,0.0
-0.88086325,-4.404225,9.439695e-06,0.0
-0.6905882,-3.4529212,2.7134677e-06,0.0
0.41979852,2.0988605,-1.3140658e-05,0.0
-0.853271,-4.266428,-7.857953e-06,0.0
-1.661285,-8.306389,3.6847673e-06,0.0
0.41283756,2.0640454,-1.4879365e-05,0.0
1.4534534,7.26714,-1.3088515e-05,0.0
0.18230593,0.9115698,2.097081e-06,0.0
-0.68633354,-3.431701,-2.2732215e-06,0.0
0.7166295,3.5832906,1.3558531e-05,0.0
-0.8480348,-4.2403135,-1.3535837e-05,0.0
-0.07102821,-0.35522872,-9.050624e-06,0.0
-0.72305447,-3.6153321,-6.621477e-06,0.0
-1.1431736,-5.7158256,3.8529756e-06,0.0
0.41402712,2.0702815,1.63344e-05,0.0
0.34375674,1.7187635,-2.1298356e-06,0.0
-0.05617161,-0.28083694,9.814298e-08,0.0
0.29256275,1.4630454,2.282361e-05,0.0
1.6621766,8.310843,-4.096543e-06,0.0
0.27079344,1.3537935,-1.6033504e-05,0.0
-0.68852824,-3.4426966,-5.076584e-06,0.0
-2.208856,-11.044217,6.627137e-06,0.0
0.3564737,1.7823508,-2.2818647e-06,0.0
0.23199897,1.1600847,7.272229e-06,0.0
0.03975967,0.19889067,9.567894e-06,0.0
