X0,X1,X2,X3
0.84360576,9.218003,0.4999983,1.0
0.752716,8.763382,0.49998087,1.0
0.64544284,8.227236,0.50000167,1.0
0.32571006,6.6286445,0.50000864,1.0
-0.19230975,4.0383253,0.49998713,1.0
0.188676,5.94335,0.49999648,1.0
1.6048038,13.024109,0.500008,1.0
0.0015902034,5.007858,0.49999142,1.0
0.28862265,6.44316,0.5000051,1.0
-1.9885044,-4.9422355,0.5000289,1.0
0.9165905,9.583019,0.5000074,1.0
0.361129,6.805635,0.4999994,1.0
-2.726121,-8.630613,0.49999988,1.0
0.9231436,9.61569,0.49999627,1.0
-1.2595134,-1.297519,0.50000525,1.0
-1.264707,-1.3234822,0.50000364,1.0
0.28319293,6.415856,0.49998733,1.0
-2.2364855,-6.1824155,0.5000018,1.0
1.0980941,10.490426,0.49999577,1.0
-0.75883853,1.2058134,0.50000226,1.0
-1.9145309,-4.5726643,0.49999735,1.0
0.9100398,9.5501175,0.4999926,1.0
-0.11534648,4.4233027,0.5000034,1.0
0.15417774,5.7711267,0.5000248,1.0
1.7353997,13.6771345,0.500013,1.0
0.76734406,8.836605,0.49998936,1.0
2.2545204,16.272644,0.5000033,1.0
-0.6152221,1.9240398,0.50001323,1.0
-0.57288754,2.1357243,0.50001556,1.0
0.25642365,6.2822013,0.5000094,1.0
0.4852224,7.4262166,0.50001043,1.0
-0.39502716,3.0250382,0.500018,1.0
1.0449802,10.224921,0.5000029,1.0
-0.29034135,3.5481713,0.49998844,1.0
0.822505,9.112539,0.5000016,1.0
-1.4100076,-2.0499234,0.5000111,1.0
1.3443414,11.721864,0.5000146,1.0
-0.94125944,0.2936549,0.4999952,1.0
-0.13427123,4.328625,0.49999702,1.0
0.96126634,9.806263,0.49999267,1.0
-0.5693447,2.1532183,0.49999306,1.0
-0.2716049,3.6420336,0.50000495,1.0
1.674752,13.373729,0.49999732,1.0
-1.3884816,-1.9425157,0.49998742,1.0
1.1317649,10.658735,0.49999127,1.0
-1.0796139,-0.39827305,0.49998122,1.0
0.0472052,5.236051,0.50000256,1.0
1.7529143,13.764497,0.4999925,1.0
1.1666206,10.832846,0.49997565,1.0
-0.45392776,2.7302585,0.49998897,1.0
0.3845721,6.922909,0.5000063,1.0
-0.7422445,1.2887511,0.49999738,1.0
0.9260797,9.630271,0.49998847,1.0
-1.8561789,-4.280851,0.5000039,1.0
-0.026210427,4.868875,0.49999136,1.0
0.40482542,7.0241885,0.5000053,1.0
-1.225039,-1.1251281,0.50000733,1.0
1.5001172,12.500628,0.50000346,1.0
1.1535485,10.76769,0.49999392,1.0
-1.8092101,-4.045995,0.5000057,1.0
1.2723763,11.361925,0.50000304,1.0
-0.081002645,4.5950856,0.50001055,1.0
0.03130768,5.156496,0.49999562,1.0
-0.1576793,4.21183,0.50002193,1.0
1.0339293,10.169565,0.49999174,1.0
-0.4033674,2.983273,0.5000122,1.0
-0.030143587,4.849231,0.49999472,1.0
-0.43100482,2.8451056,0.500013,1.0
0.4665924,7.332863,0.49998742,1.0
0.56386924,7.8195043,0.500015,1.0
0.89827687,9.491418,0.50000244,1.0
-1.2177056,-1.0886501,0.49998817,1.0
0.665869,8.329359,0.5000016,1.0
0.6640034,8.320051,0.5000048,1.0
1.4712124,12.355996,0.49999258,1.0
0.12054744,5.6028953,0.5000163,1.0
-1.842064,-4.210301,0.50000113,1.0
-1.3441101,-1.7205802,0.49999934,1.0
-1.7076151,-3.538096,0.49999842,1.0
1.962009,14.81008,0.50000215,1.0
-1.0714877,-0.35746294,0.49999666,1.0
0.10967885,5.548343,0.49999452,1.0
1.2117637,11.058796,0.49999753,1.0
-0.5078741,2.4606745,0.5000057,1.0
0.46091777,7.304467,0.49998724,1.0
0.105946206,5.529802,0.5000071,1.0
-0.2016514,3.991689,0.4999938,1.0
-0.6463073,1.7684523,0.49999806,1.0
0.36585394,6.829372,0.5000103,1.0
0.24936137,6.2468677,0.5000052,1.0
-0.030209549,4.8489623,0.50000197,1.0
0.863346,9.316782,0.5000042,1.0
-0.22949064,3.8525581,0.500001,1.0
0.1449802,5.7250395,0.50001436,1.0
-0.9704869,0.14759684,0.50000334,1.0
0.91990036,9.599309,0.49997926,1.0
0.52450126,7.6225185,0.5000025,1.0
-1.8911484,-4.45572,0.5000024,1.0
0.6290313,8.145203,0.5000046,1.0
-1.2939078,-1.4695644,0.4999982,1.0
0.6592022,8.295793,0.4999782,1.0
-0.93986666,0.30087426,0.5000215,1.0
0.18042043,5.9022098,0.5000105,1.0
-0.06730439,4.663346,0.49998748,1.0
1.2437823,11.218842,0.49999315,1.0
-2.583325,-7.916627,0.4999998,1.0
0.90003043,9.500093,0.49999538,1.0
-0.24531867,3.7732804,0.49998587,1.0
0.19186497,5.9592624,0.49999174,1.0
0.14667326,5.7333755,0.50000113,1.0
-0.00012461157,4.999352,0.49999827,1.0
0.3963176,6.9814167,0.4999857,1.0
0.62265956,8.113379,0.50000966,1.0
-0.9693854,0.15321174,0.50001496,1.0
