X0,X1,X2,X3
0.22511673,2.624553,0.14926067,0.3047171
-0.05334296,-5.4448156,-0.5193897,-1.0399841
0.86404365,7.9417105,0.36281803,0.7504512
0.6067332,7.5922594,0.45640483,0.9405647
-2.9858224,-24.668148,-0.9736946,-1.9510351
0.5452422,-3.8575525,-0.65866756,-1.3021795
-1.0034794,-4.522476,0.049395084,0.1278404
-1.4217287,-8.587279,-0.14846788,-0.3162426
-0.1884734,-1.1008042,-0.014718525,-0.016801158
0.4109711,-2.0914145,-0.41502383,-0.8530439
-1.6407346,-3.8112583,0.4399837,0.879398
0.70457643,7.439884,0.39184356,0.7777919
0.76333886,4.142778,0.030900352,0.066030696
0.046976198,5.5915885,0.53706896,1.1272413
-0.8676236,-2.1170447,0.2223868,0.46750933
-0.979378,-9.21867,-0.43090332,-0.85929245
1.0259321,7.0114183,0.18802269,0.36875078
-1.5112227,-12.5190115,-0.49733803,-0.95888263
1.0644704,9.71094,0.43868914,0.8784503
-0.16519916,-1.189019,-0.036185596,-0.049925912
-0.0958345,-1.3667383,-0.09008498,-0.18486236
-1.7080877,-11.943722,-0.34065878,-0.68092954
-0.14671662,5.4616694,0.6187057,1.2225413
0.61358553,2.409115,-0.06659651,-0.15452948
-1.33641,-8.806553,-0.20957401,-0.42832783
0.49863586,0.81778425,-0.16746284,-0.35213354
0.08901225,3.0607922,0.26265118,0.5323092
-0.6437556,-1.1175392,0.2109532,0.36544406
0.8546731,6.2298923,0.19417812,0.4127326
-2.2022567,-8.913702,0.21013294,0.430821
0.34668076,12.550703,1.0798374,2.1416476
1.6194352,6.126296,-0.19568029,-0.40641502
1.4399432,4.6764045,-0.25124747,-0.51224273
0.38980672,-2.0446746,-0.40013316,-0.81377274
-0.30168077,1.3597238,0.28715414,0.61597943
-0.63580257,2.6278517,0.5803791,1.1289723
-0.3029258,-2.1058784,-0.05901264,-0.11394746
0.54380727,-1.3585825,-0.4076193,-0.8401565
-0.8072438,-8.36502,-0.43257588,-0.8244812
0.7574238,7.067535,0.32786208,0.6505928
2.1331606,14.33214,0.36599207,0.7432542
-0.061883233,2.4797113,0.27729833,0.54315424
-1.3443948,-10.01984,-0.32958415,-0.6655097
-1.3447448,-5.5302486,0.11974114,0.23216133
0.77656555,4.355138,0.047753487,0.11668581
-0.05974618,0.803713,0.10877461,0.21868859
0.8768309,8.730185,0.43391272,0.8714288
-0.53363425,-1.5196528,0.11675087,0.22359554
0.83062357,7.627184,0.34934974,0.67891353
-0.15829918,-0.44685352,0.035294294,0.06757907
-0.73250407,-2.3422391,0.13179797,0.2891194
-0.40099847,1.1618719,0.3167199,0.63128823
-1.1970544,-13.004795,-0.70246714,-1.4571558
1.9893596,8.511288,-0.14337556,-0.3196712
-0.09638181,-3.117238,-0.26493034,-0.47037265
