dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,comparison,is_significant
custom_scm_noise1e-2,20,0.017625,0.0113749999999999,0.0243333333333333,4.5040692166900385e-10,2.252034608345019e-09,k_marginal_tvd,vanilla_vs_cpdag_minimal,True
custom_scm_noise1e-2,50,0.0073333333333332,0.0040833333333333,0.0106666666666667,4.9470442511348166e-08,2.720336220000364e-07,k_marginal_tvd,vanilla_vs_cpdag_minimal,True
custom_scm_noise1e-2,100,0.0033124999999999,0.0003333333333333,0.0062916666666666,0.0042964371873852,0.0214821859369263,k_marginal_tvd,vanilla_vs_cpdag_minimal,True
custom_scm_noise1e-2,200,0.0041458333333333,0.0017083333333333,0.0066249999999999,3.082759069813824e-05,0.0001541379534906,k_marginal_tvd,vanilla_vs_cpdag_minimal,True
custom_scm_noise1e-2,500,0.0032083333333334,0.0003333333333334,0.0059583333333333,0.0039384455457844,0.0196922277289222,k_marginal_tvd,vanilla_vs_cpdag_minimal,True
custom_scm_noise1e-2,20,0.0,0.0,0.0,0.0832750040512064,0.1665500081024128,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm_noise1e-2,50,0.0,0.0,0.0,0.0557742931092241,0.1673228793276725,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm_noise1e-2,100,0.0,0.0,0.0,0.0455141763149142,0.1365425289447427,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm_noise1e-2,200,0.0,-0.0025,0.0,0.0105134861712484,0.0315404585137452,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm_noise1e-2,500,0.0,-0.0036666666666666,0.0,0.0027093439060458,0.0162560634362752,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
