dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,is_significant,metric
csuite_large_backdoor,20,0.0,0.0,0.0,0.3173105078629141,0.8501400024618663,False,ate_difference
csuite_large_backdoor,50,0.0,0.0,0.0,0.8045541408029675,1.0,False,ate_difference
csuite_large_backdoor,100,0.0,0.0,0.0156213194131851,0.1394704166993563,0.4773492529061444,False,ate_difference
csuite_large_backdoor,200,0.0,-0.0192348183908033,0.0191184519868111,0.8629265163806882,1.0,False,ate_difference
csuite_large_backdoor,500,-0.0031605020592104,-0.0179042816162109,0.0114074051380157,0.4992173518197049,1.0,False,ate_difference
csuite_large_backdoor,1000,-0.009411945939064,-0.0250382930893683,0.001754859004519,0.0282534945044697,0.13404720555069,False,ate_difference
csuite_mixed_confounding,20,0.0,0.0,0.0,0.4325382961098157,0.7537709145893867,False,ate_difference
csuite_mixed_confounding,50,0.0,0.0,0.0011596862711012,0.8092807543137606,0.8092807543137606,False,ate_difference
csuite_mixed_confounding,100,0.0072168856859206,0.0,0.0264208614826202,0.0972655717873971,0.1945311435747942,False,ate_difference
csuite_mixed_confounding,200,0.013459637761116,-0.0009264234937726,0.0260806794725359,0.0770889958958262,0.0770889958958262,False,ate_difference
csuite_mixed_confounding,500,0.0164865851402282,-0.001309037208557,0.0345133726038038,0.0355061090136162,0.0710122180272325,False,ate_difference
csuite_mixed_confounding,1000,0.0245149135589599,0.010395419176668,0.0402507070936262,2.139905997985659e-05,0.0001283943598791,True,ate_difference
csuite_mixed_simpson,20,0.0,0.0,0.0,0.4932642291008212,0.4932642291008212,False,ate_difference
csuite_mixed_simpson,50,0.0,0.0,0.0,0.3075083081220608,0.3075083081220608,False,ate_difference
csuite_mixed_simpson,100,0.0,0.0,0.0,0.2602243395809307,0.5204486791618614,False,ate_difference
csuite_mixed_simpson,200,0.0,0.0,0.0,0.5873689098921213,0.5873689098921213,False,ate_difference
csuite_mixed_simpson,500,0.0,-0.0051695121228694,0.0001228153705596,0.8791369526467698,0.8791369526467698,False,ate_difference
csuite_mixed_simpson,1000,0.0,-0.0092025995254516,0.0151442289352417,0.7499835127381768,1.0,False,ate_difference
csuite_nonlin_simpson,20,0.0,0.0,0.0,0.3173105078629141,0.6346210157258283,False,ate_difference
csuite_nonlin_simpson,50,0.0,0.0,0.0,1.0,1.0,False,ate_difference
csuite_nonlin_simpson,100,0.0,0.0,0.0,1.0,1.0,False,ate_difference
csuite_nonlin_simpson,200,0.0,0.0,0.0,0.2504589585791852,0.7513768757375556,False,ate_difference
csuite_nonlin_simpson,500,0.0,0.0,0.0,0.9886075685658025,1.0,False,ate_difference
csuite_nonlin_simpson,1000,0.0,0.0,0.0091490149497985,0.4642912185660998,1.0,False,ate_difference
csuite_symprod_simpson,20,0.0,0.0,0.0,0.5716199076832991,0.6508596885249653,False,ate_difference
csuite_symprod_simpson,50,0.0,0.0,0.0,0.3958361637704645,1.0,False,ate_difference
csuite_symprod_simpson,100,0.0,0.0,0.0,0.5619023655304989,1.0,False,ate_difference
csuite_symprod_simpson,200,0.0,0.0,0.0,0.1573044481411268,0.7865222407056344,False,ate_difference
csuite_symprod_simpson,500,0.0,0.0,0.0,1.0,1.0,False,ate_difference
csuite_symprod_simpson,1000,0.0,0.0,0.0,0.3173105078629141,0.9519315235887424,False,ate_difference
csuite_weak_arrows,20,0.0,0.0,0.0,0.531610080905354,1.0,False,ate_difference
csuite_weak_arrows,50,0.0,0.0,0.0,0.1827820695691303,0.7311282782765214,False,ate_difference
csuite_weak_arrows,100,0.0,-0.0116615295410155,0.0,0.021220155246536,0.1273209314792163,False,ate_difference
csuite_weak_arrows,200,-0.0001366358799858,-0.0145912170410156,0.0004892349243164,0.1955939569527452,0.9779697847637264,False,ate_difference
csuite_weak_arrows,500,-0.0033291280269622,-0.0150591057343408,0.0087770223617553,0.469207902300362,1.0,False,ate_difference
csuite_weak_arrows,1000,-0.02210023222398,-0.0341150605287401,-0.0096340101761742,5.663194857588431e-06,3.3979169145530584e-05,True,ate_difference
custom_scm,20,0.0,0.0,0.0,0.0832750040512064,0.0832750040512064,False,ate_difference
custom_scm,50,0.0,0.0,0.0,0.173908154490004,0.173908154490004,False,ate_difference
custom_scm,100,0.0,0.0,0.0,0.5637161229380503,0.7390080548681119,False,ate_difference
custom_scm,200,0.0,0.0,0.0,0.3173105078629141,0.6346210157258283,False,ate_difference
custom_scm,500,0.0,0.0,0.0,0.3173105078629141,0.6346210157258283,False,ate_difference
custom_scm,1000,0.0,0.0,0.0,1.0,1.0,False,ate_difference
