dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,comparison,is_significant
custom_scm_noise1e-2,20,0.0095000000000001,0.005125,0.01425,2.016066979771366e-06,8.064267919085464e-06,nnaa,vanilla_vs_dag,True
custom_scm_noise1e-2,50,0.004875,0.001125,0.00825,0.0009349456216653,0.0046747281083268,nnaa,vanilla_vs_dag,True
custom_scm_noise1e-2,100,0.002125,-0.0015,0.0058749999999999,0.0985083550487669,0.4925417752438348,nnaa,vanilla_vs_dag,False
custom_scm_noise1e-2,200,0.0022499999999999,-0.0006249999999999,0.0047499999999999,0.0486210580377516,0.2431052901887583,nnaa,vanilla_vs_dag,False
custom_scm_noise1e-2,500,0.0011874999999999,-0.0012499999999999,0.0034999999999999,0.2039147747418791,0.8156590989675165,nnaa,vanilla_vs_dag,False
custom_scm_noise1e-2,20,0.01,0.00575,0.0148749999999999,2.1795638043545365e-07,1.0897819021772682e-06,nnaa,vanilla_vs_cpdag_minimal,True
custom_scm_noise1e-2,50,0.005,0.001375,0.008625,0.0004004464066567,0.0024026784399406,nnaa,vanilla_vs_cpdag_minimal,True
custom_scm_noise1e-2,100,0.0019999999999998,-0.0017499999999999,0.0054999999999999,0.1383583249343059,0.4925417752438348,nnaa,vanilla_vs_cpdag_minimal,False
custom_scm_noise1e-2,200,0.0015,-0.0014999999999999,0.0045,0.1632418142144004,0.6529672568576017,nnaa,vanilla_vs_cpdag_minimal,False
custom_scm_noise1e-2,500,0.001125,-0.001375,0.0036249999999999,0.2268142461289242,0.8156590989675165,nnaa,vanilla_vs_cpdag_minimal,False
