dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,is_significant
custom_scm_noise1e-2,20,0.0554348582517254,0.0299412795655007,0.0944260449504115,8.983700483299091e-09,2.6951101449897272e-08,correlation_matrix_difference,True
custom_scm_noise1e-2,50,0.0205135923228607,0.0053407194932496,0.0419062520345284,0.0006726193132462,0.0020178579397388,correlation_matrix_difference,True
custom_scm_noise1e-2,100,0.0287607002176347,0.0122015340155256,0.0503528624465637,2.570606000949492e-05,7.711818002848476e-05,correlation_matrix_difference,True
custom_scm_noise1e-2,200,0.0105109940374184,-0.002900452881547,0.0265088214354526,0.0837236885573257,0.1674473771146515,correlation_matrix_difference,False
custom_scm_noise1e-2,500,0.0051907635699593,-0.0057743032538567,0.015448891901949,0.2637995846253631,0.2637995846253631,correlation_matrix_difference,False
custom_scm_noise1e-2,20,0.004,0.0007916666666665,0.0071666666666666,0.0038323451440732,0.0114970354322196,k_marginal_tvd,True
custom_scm_noise1e-2,50,0.0014999999999999,-0.0004999999999999,0.0036666666666666,0.0590731265329734,0.1673228793276725,k_marginal_tvd,False
custom_scm_noise1e-2,100,0.0011041666666666,-0.0011666666666666,0.0034166666666666,0.2362091981362328,0.4724183962724657,k_marginal_tvd,False
custom_scm_noise1e-2,200,0.0007916666666667,-0.0009166666666666,0.0024166666666666,0.2719613583986485,0.5439227167972971,k_marginal_tvd,False
custom_scm_noise1e-2,500,0.0013333333333333,-0.0009583333333333,0.0036249999999999,0.2157855954441691,0.2494545889048505,k_marginal_tvd,False
